DateTime,Date,Hour,Entrances
2022-10-11 23:00:00,2022-10-11,23,27
2022-10-12 06:00:00,2022-10-12,6,167
2022-10-12 07:00:00,2022-10-12,7,120
2022-10-12 08:00:00,2022-10-12,8,232
2022-10-12 09:00:00,2022-10-12,9,276
2022-10-12 10:00:00,2022-10-12,10,292
2022-10-12 11:00:00,2022-10-12,11,308
2022-10-12 12:00:00,2022-10-12,12,283
2022-10-12 13:00:00,2022-10-12,13,223
2022-10-12 14:00:00,2022-10-12,14,308
2022-10-12 15:00:00,2022-10-12,15,271
2022-10-12 16:00:00,2022-10-12,16,391
2022-10-12 17:00:00,2022-10-12,17,373
2022-10-12 18:00:00,2022-10-12,18,362
2022-10-12 19:00:00,2022-10-12,19,347
2022-10-12 20:00:00,2022-10-12,20,273
2022-10-12 21:00:00,2022-10-12,21,217
2022-10-12 22:00:00,2022-10-12,22,126
2022-10-12 23:00:00,2022-10-12,23,18
2022-10-13 05:00:00,2022-10-13,5,14
2022-10-13 06:00:00,2022-10-13,6,160
2022-10-13 07:00:00,2022-10-13,7,147
2022-10-13 08:00:00,2022-10-13,8,182
2022-10-13 09:00:00,2022-10-13,9,241
2022-10-13 10:00:00,2022-10-13,10,277
2022-10-13 11:00:00,2022-10-13,11,371
2022-10-13 12:00:00,2022-10-13,12,261
2022-10-13 13:00:00,2022-10-13,13,274
2022-10-13 14:00:00,2022-10-13,14,297
2022-10-13 15:00:00,2022-10-13,15,266
2022-10-13 16:00:00,2022-10-13,16,375
2022-10-13 17:00:00,2022-10-13,17,299
2022-10-13 18:00:00,2022-10-13,18,275
2022-10-13 19:00:00,2022-10-13,19,191
2022-10-13 20:00:00,2022-10-13,20,192
2022-10-13 21:00:00,2022-10-13,21,133
2022-10-13 22:00:00,2022-10-13,22,100
2022-10-13 23:00:00,2022-10-13,23,21
2022-10-14 05:00:00,2022-10-14,5,9
2022-10-14 06:00:00,2022-10-14,6,120
2022-10-14 07:00:00,2022-10-14,7,81
2022-10-14 08:00:00,2022-10-14,8,131
2022-10-14 09:00:00,2022-10-14,9,159
2022-10-14 10:00:00,2022-10-14,10,254
2022-10-14 11:00:00,2022-10-14,11,294
2022-10-14 12:00:00,2022-10-14,12,340
2022-10-14 13:00:00,2022-10-14,13,319
2022-10-14 14:00:00,2022-10-14,14,339
2022-10-14 15:00:00,2022-10-14,15,295
2022-10-14 16:00:00,2022-10-14,16,363
2022-10-14 17:00:00,2022-10-14,17,276
2022-10-14 18:00:00,2022-10-14,18,267
2022-10-14 19:00:00,2022-10-14,19,158
2022-10-14 20:00:00,2022-10-14,20,111
2022-10-14 21:00:00,2022-10-14,21,92
2022-10-14 22:00:00,2022-10-14,22,80
2022-10-15 08:00:00,2022-10-15,8,131
2022-10-15 09:00:00,2022-10-15,9,151
2022-10-15 10:00:00,2022-10-15,10,230
2022-10-15 11:00:00,2022-10-15,11,380
2022-10-15 12:00:00,2022-10-15,12,327
2022-10-15 13:00:00,2022-10-15,13,286
2022-10-15 14:00:00,2022-10-15,14,330
2022-10-15 15:00:00,2022-10-15,15,409
2022-10-15 16:00:00,2022-10-15,16,366
2022-10-15 17:00:00,2022-10-15,17,446
2022-10-15 18:00:00,2022-10-15,18,343
2022-10-15 19:00:00,2022-10-15,19,431
2022-10-15 20:00:00,2022-10-15,20,385
2022-10-15 21:00:00,2022-10-15,21,131
2022-10-15 22:00:00,2022-10-15,22,1
2022-10-17 06:00:00,2022-10-17,6,182
2022-10-17 07:00:00,2022-10-17,7,137
2022-10-17 08:00:00,2022-10-17,8,217
2022-10-17 09:00:00,2022-10-17,9,276
2022-10-17 10:00:00,2022-10-17,10,316
2022-10-17 11:00:00,2022-10-17,11,266
2022-10-17 12:00:00,2022-10-17,12,279
2022-10-17 13:00:00,2022-10-17,13,260
2022-10-17 14:00:00,2022-10-17,14,309
2022-10-17 15:00:00,2022-10-17,15,262
2022-10-17 16:00:00,2022-10-17,16,450
2022-10-17 17:00:00,2022-10-17,17,403
2022-10-17 18:00:00,2022-10-17,18,445
2022-10-17 19:00:00,2022-10-17,19,368
2022-10-17 20:00:00,2022-10-17,20,368
2022-10-17 21:00:00,2022-10-17,21,288
2022-10-17 22:00:00,2022-10-17,22,145
2022-10-17 23:00:00,2022-10-17,23,20
2022-10-18 05:00:00,2022-10-18,5,1
2022-10-18 06:00:00,2022-10-18,6,215
2022-10-18 07:00:00,2022-10-18,7,151
2022-10-18 08:00:00,2022-10-18,8,234
2022-10-18 09:00:00,2022-10-18,9,312
2022-10-18 10:00:00,2022-10-18,10,284
2022-10-18 11:00:00,2022-10-18,11,376
2022-10-18 12:00:00,2022-10-18,12,284
2022-10-18 13:00:00,2022-10-18,13,251
2022-10-18 14:00:00,2022-10-18,14,320
2022-10-18 15:00:00,2022-10-18,15,271
2022-10-18 16:00:00,2022-10-18,16,379
2022-10-18 17:00:00,2022-10-18,17,355
2022-10-18 18:00:00,2022-10-18,18,428
2022-10-18 19:00:00,2022-10-18,19,368
2022-10-18 20:00:00,2022-10-18,20,299
2022-10-18 21:00:00,2022-10-18,21,265
2022-10-18 22:00:00,2022-10-18,22,110
2022-10-18 23:00:00,2022-10-18,23,17
2022-10-19 06:00:00,2022-10-19,6,89
2022-10-19 07:00:00,2022-10-19,7,141
2022-10-19 08:00:00,2022-10-19,8,235
2022-10-19 09:00:00,2022-10-19,9,259
2022-10-19 10:00:00,2022-10-19,10,287
2022-10-19 11:00:00,2022-10-19,11,266
2022-10-19 12:00:00,2022-10-19,12,345
2022-10-19 13:00:00,2022-10-19,13,279
2022-10-19 14:00:00,2022-10-19,14,335
2022-10-19 15:00:00,2022-10-19,15,294
2022-10-19 16:00:00,2022-10-19,16,409
2022-10-19 17:00:00,2022-10-19,17,393
2022-10-19 18:00:00,2022-10-19,18,414
2022-10-19 19:00:00,2022-10-19,19,388
2022-10-19 20:00:00,2022-10-19,20,332
2022-10-19 21:00:00,2022-10-19,21,267
2022-10-19 22:00:00,2022-10-19,22,133
2022-10-19 23:00:00,2022-10-19,23,14
2022-10-20 05:00:00,2022-10-20,5,3
2022-10-20 06:00:00,2022-10-20,6,170
2022-10-20 07:00:00,2022-10-20,7,114
2022-10-20 08:00:00,2022-10-20,8,212
2022-10-20 09:00:00,2022-10-20,9,247
2022-10-20 10:00:00,2022-10-20,10,245
2022-10-20 11:00:00,2022-10-20,11,355
2022-10-20 12:00:00,2022-10-20,12,287
2022-10-20 13:00:00,2022-10-20,13,245
2022-10-20 14:00:00,2022-10-20,14,339
2022-10-20 15:00:00,2022-10-20,15,234
2022-10-20 16:00:00,2022-10-20,16,340
2022-10-20 17:00:00,2022-10-20,17,269
2022-10-20 18:00:00,2022-10-20,18,342
2022-10-20 19:00:00,2022-10-20,19,254
2022-10-20 20:00:00,2022-10-20,20,252
2022-10-20 21:00:00,2022-10-20,21,208
2022-10-20 22:00:00,2022-10-20,22,93
2022-10-20 23:00:00,2022-10-20,23,28
2022-10-21 05:00:00,2022-10-21,5,1
2022-10-21 06:00:00,2022-10-21,6,142
2022-10-21 07:00:00,2022-10-21,7,101
2022-10-21 08:00:00,2022-10-21,8,133
2022-10-21 09:00:00,2022-10-21,9,177
2022-10-21 10:00:00,2022-10-21,10,220
2022-10-21 11:00:00,2022-10-21,11,242
2022-10-21 12:00:00,2022-10-21,12,336
2022-10-21 13:00:00,2022-10-21,13,266
2022-10-21 14:00:00,2022-10-21,14,270
2022-10-21 15:00:00,2022-10-21,15,243
2022-10-21 16:00:00,2022-10-21,16,257
2022-10-21 17:00:00,2022-10-21,17,256
2022-10-21 18:00:00,2022-10-21,18,223
2022-10-21 19:00:00,2022-10-21,19,156
2022-10-21 20:00:00,2022-10-21,20,118
2022-10-21 21:00:00,2022-10-21,21,111
2022-10-21 22:00:00,2022-10-21,22,112
2022-10-21 23:00:00,2022-10-21,23,26
2022-10-22 08:00:00,2022-10-22,8,329
2022-10-22 09:00:00,2022-10-22,9,261
2022-10-22 10:00:00,2022-10-22,10,296
2022-10-22 11:00:00,2022-10-22,11,377
2022-10-22 12:00:00,2022-10-22,12,300
2022-10-22 13:00:00,2022-10-22,13,296
2022-10-22 14:00:00,2022-10-22,14,311
2022-10-22 15:00:00,2022-10-22,15,377
2022-10-22 16:00:00,2022-10-22,16,373
2022-10-22 17:00:00,2022-10-22,17,367
2022-10-22 18:00:00,2022-10-22,18,300
2022-10-22 19:00:00,2022-10-22,19,400
2022-10-22 20:00:00,2022-10-22,20,293
2022-10-22 21:00:00,2022-10-22,21,113
2022-10-23 05:00:00,2022-10-23,5,11
2022-10-23 06:00:00,2022-10-23,6,160
2022-10-23 07:00:00,2022-10-23,7,129
2022-10-23 08:00:00,2022-10-23,8,202
2022-10-23 09:00:00,2022-10-23,9,221
2022-10-23 10:00:00,2022-10-23,10,269
2022-10-23 11:00:00,2022-10-23,11,261
2022-10-23 12:00:00,2022-10-23,12,310
2022-10-23 13:00:00,2022-10-23,13,260
2022-10-23 14:00:00,2022-10-23,14,317
2022-10-23 15:00:00,2022-10-23,15,289
2022-10-23 16:00:00,2022-10-23,16,372
2022-10-23 17:00:00,2022-10-23,17,391
2022-10-23 18:00:00,2022-10-23,18,458
2022-10-23 19:00:00,2022-10-23,19,346
2022-10-23 20:00:00,2022-10-23,20,370
2022-10-23 21:00:00,2022-10-23,21,250
2022-10-23 22:00:00,2022-10-23,22,113
2022-10-23 23:00:00,2022-10-23,23,25
2022-10-25 06:00:00,2022-10-25,6,69
2022-10-25 07:00:00,2022-10-25,7,140
2022-10-25 08:00:00,2022-10-25,8,209
2022-10-25 09:00:00,2022-10-25,9,269
2022-10-25 10:00:00,2022-10-25,10,270
2022-10-25 11:00:00,2022-10-25,11,355
2022-10-25 12:00:00,2022-10-25,12,252
2022-10-25 13:00:00,2022-10-25,13,227
2022-10-25 14:00:00,2022-10-25,14,292
2022-10-25 15:00:00,2022-10-25,15,301
2022-10-25 16:00:00,2022-10-25,16,411
2022-10-25 17:00:00,2022-10-25,17,388
2022-10-25 18:00:00,2022-10-25,18,456
2022-10-25 19:00:00,2022-10-25,19,364
2022-10-25 20:00:00,2022-10-25,20,301
2022-10-25 21:00:00,2022-10-25,21,221
2022-10-25 22:00:00,2022-10-25,22,120
2022-10-25 23:00:00,2022-10-25,23,21
2022-10-26 05:00:00,2022-10-26,5,1
2022-10-26 06:00:00,2022-10-26,6,167
2022-10-26 07:00:00,2022-10-26,7,123
2022-10-26 08:00:00,2022-10-26,8,196
2022-10-26 09:00:00,2022-10-26,9,217
2022-10-26 10:00:00,2022-10-26,10,240
2022-10-26 11:00:00,2022-10-26,11,291
2022-10-26 12:00:00,2022-10-26,12,316
2022-10-26 13:00:00,2022-10-26,13,231
2022-10-26 14:00:00,2022-10-26,14,287
2022-10-26 15:00:00,2022-10-26,15,295
2022-10-26 16:00:00,2022-10-26,16,349
2022-10-26 17:00:00,2022-10-26,17,370
2022-10-26 18:00:00,2022-10-26,18,412
2022-10-26 19:00:00,2022-10-26,19,315
2022-10-26 20:00:00,2022-10-26,20,320
2022-10-26 21:00:00,2022-10-26,21,241
2022-10-26 22:00:00,2022-10-26,22,116
2022-10-26 23:00:00,2022-10-26,23,17
2022-10-27 06:00:00,2022-10-27,6,171
2022-10-27 07:00:00,2022-10-27,7,120
2022-10-27 08:00:00,2022-10-27,8,195
2022-10-27 09:00:00,2022-10-27,9,204
2022-10-27 10:00:00,2022-10-27,10,225
2022-10-27 11:00:00,2022-10-27,11,301
2022-10-27 12:00:00,2022-10-27,12,247
2022-10-27 13:00:00,2022-10-27,13,234
2022-10-27 14:00:00,2022-10-27,14,286
2022-10-27 15:00:00,2022-10-27,15,279
2022-10-27 16:00:00,2022-10-27,16,335
2022-10-27 17:00:00,2022-10-27,17,274
2022-10-27 18:00:00,2022-10-27,18,334
2022-10-27 19:00:00,2022-10-27,19,261
2022-10-27 20:00:00,2022-10-27,20,213
2022-10-27 21:00:00,2022-10-27,21,172
2022-10-27 22:00:00,2022-10-27,22,96
2022-10-27 23:00:00,2022-10-27,23,18
2022-10-28 06:00:00,2022-10-28,6,111
2022-10-28 07:00:00,2022-10-28,7,78
2022-10-28 08:00:00,2022-10-28,8,120
2022-10-28 09:00:00,2022-10-28,9,135
2022-10-28 10:00:00,2022-10-28,10,204
2022-10-28 11:00:00,2022-10-28,11,232
2022-10-28 12:00:00,2022-10-28,12,271
2022-10-28 13:00:00,2022-10-28,13,257
2022-10-28 14:00:00,2022-10-28,14,237
2022-10-28 15:00:00,2022-10-28,15,265
2022-10-28 16:00:00,2022-10-28,16,286
2022-10-28 17:00:00,2022-10-28,17,225
2022-10-28 18:00:00,2022-10-28,18,161
2022-10-28 19:00:00,2022-10-28,19,131
2022-10-28 20:00:00,2022-10-28,20,77
2022-10-28 21:00:00,2022-10-28,21,95
2022-10-28 22:00:00,2022-10-28,22,96
2022-10-28 23:00:00,2022-10-28,23,27
2022-10-29 07:00:00,2022-10-29,7,3
2022-10-29 08:00:00,2022-10-29,8,158
2022-10-29 09:00:00,2022-10-29,9,186
2022-10-29 10:00:00,2022-10-29,10,217
2022-10-29 11:00:00,2022-10-29,11,336
2022-10-29 12:00:00,2022-10-29,12,381
2022-10-29 13:00:00,2022-10-29,13,381
2022-10-29 14:00:00,2022-10-29,14,366
2022-10-29 15:00:00,2022-10-29,15,430
2022-10-29 16:00:00,2022-10-29,16,445
2022-10-29 17:00:00,2022-10-29,17,354
2022-10-29 18:00:00,2022-10-29,18,291
2022-10-29 19:00:00,2022-10-29,19,305
2022-10-29 20:00:00,2022-10-29,20,241
2022-10-29 21:00:00,2022-10-29,21,108
2022-10-31 05:00:00,2022-10-31,5,1
2022-10-31 06:00:00,2022-10-31,6,163
2022-10-31 07:00:00,2022-10-31,7,117
2022-10-31 08:00:00,2022-10-31,8,197
2022-10-31 09:00:00,2022-10-31,9,218
2022-10-31 10:00:00,2022-10-31,10,257
2022-10-31 11:00:00,2022-10-31,11,231
2022-10-31 12:00:00,2022-10-31,12,265
2022-10-31 13:00:00,2022-10-31,13,250
2022-10-31 14:00:00,2022-10-31,14,285
2022-10-31 15:00:00,2022-10-31,15,251
2022-10-31 16:00:00,2022-10-31,16,382
2022-10-31 17:00:00,2022-10-31,17,349
2022-10-31 18:00:00,2022-10-31,18,383
2022-10-31 19:00:00,2022-10-31,19,277
2022-10-31 20:00:00,2022-10-31,20,307
2022-10-31 21:00:00,2022-10-31,21,223
2022-10-31 22:00:00,2022-10-31,22,92
2022-10-31 23:00:00,2022-10-31,23,30
2022-11-01 05:00:00,2022-11-01,5,1
2022-11-01 06:00:00,2022-11-01,6,161
2022-11-01 07:00:00,2022-11-01,7,116
2022-11-01 08:00:00,2022-11-01,8,178
2022-11-01 09:00:00,2022-11-01,9,282
2022-11-01 10:00:00,2022-11-01,10,255
2022-11-01 11:00:00,2022-11-01,11,317
2022-11-01 12:00:00,2022-11-01,12,227
2022-11-01 13:00:00,2022-11-01,13,221
2022-11-01 14:00:00,2022-11-01,14,292
2022-11-01 15:00:00,2022-11-01,15,311
2022-11-01 16:00:00,2022-11-01,16,366
2022-11-01 17:00:00,2022-11-01,17,341
2022-11-01 18:00:00,2022-11-01,18,389
2022-11-01 19:00:00,2022-11-01,19,299
2022-11-01 20:00:00,2022-11-01,20,326
2022-11-01 21:00:00,2022-11-01,21,260
2022-11-01 22:00:00,2022-11-01,22,135
2022-11-01 23:00:00,2022-11-01,23,27
2022-11-02 08:00:00,2022-11-02,8,156
2022-11-02 09:00:00,2022-11-02,9,249
2022-11-02 10:00:00,2022-11-02,10,257
2022-11-02 11:00:00,2022-11-02,11,256
2022-11-02 12:00:00,2022-11-02,12,291
2022-11-02 13:00:00,2022-11-02,13,223
2022-11-02 14:00:00,2022-11-02,14,266
2022-11-02 15:00:00,2022-11-02,15,265
2022-11-02 16:00:00,2022-11-02,16,340
2022-11-02 17:00:00,2022-11-02,17,430
2022-11-02 18:00:00,2022-11-02,18,393
2022-11-02 19:00:00,2022-11-02,19,387
2022-11-02 20:00:00,2022-11-02,20,310
2022-11-02 21:00:00,2022-11-02,21,226
2022-11-02 22:00:00,2022-11-02,22,125
2022-11-02 23:00:00,2022-11-02,23,21
2022-11-03 06:00:00,2022-11-03,6,138
2022-11-03 07:00:00,2022-11-03,7,113
2022-11-03 08:00:00,2022-11-03,8,177
2022-11-03 09:00:00,2022-11-03,9,217
2022-11-03 10:00:00,2022-11-03,10,231
2022-11-03 11:00:00,2022-11-03,11,322
2022-11-03 12:00:00,2022-11-03,12,222
2022-11-03 13:00:00,2022-11-03,13,220
2022-11-03 14:00:00,2022-11-03,14,263
2022-11-03 15:00:00,2022-11-03,15,248
2022-11-03 16:00:00,2022-11-03,16,304
2022-11-03 17:00:00,2022-11-03,17,312
2022-11-03 18:00:00,2022-11-03,18,325
2022-11-03 19:00:00,2022-11-03,19,251
2022-11-03 20:00:00,2022-11-03,20,284
2022-11-03 21:00:00,2022-11-03,21,260
2022-11-03 22:00:00,2022-11-03,22,121
2022-11-03 23:00:00,2022-11-03,23,12
2022-11-04 06:00:00,2022-11-04,6,121
2022-11-04 07:00:00,2022-11-04,7,102
2022-11-04 08:00:00,2022-11-04,8,130
2022-11-04 09:00:00,2022-11-04,9,144
2022-11-04 10:00:00,2022-11-04,10,217
2022-11-04 11:00:00,2022-11-04,11,220
2022-11-04 12:00:00,2022-11-04,12,310
2022-11-04 13:00:00,2022-11-04,13,296
2022-11-04 14:00:00,2022-11-04,14,237
2022-11-04 15:00:00,2022-11-04,15,269
2022-11-04 16:00:00,2022-11-04,16,86
2022-11-04 17:00:00,2022-11-04,17,77
2022-11-04 18:00:00,2022-11-04,18,216
2022-11-04 19:00:00,2022-11-04,19,124
2022-11-04 20:00:00,2022-11-04,20,112
2022-11-04 21:00:00,2022-11-04,21,85
2022-11-04 22:00:00,2022-11-04,22,87
2022-11-04 23:00:00,2022-11-04,23,14
2022-11-05 08:00:00,2022-11-05,8,286
2022-11-05 09:00:00,2022-11-05,9,306
2022-11-05 10:00:00,2022-11-05,10,325
2022-11-05 11:00:00,2022-11-05,11,371
2022-11-05 12:00:00,2022-11-05,12,296
2022-11-05 13:00:00,2022-11-05,13,341
2022-11-05 14:00:00,2022-11-05,14,384
2022-11-05 15:00:00,2022-11-05,15,383
2022-11-05 16:00:00,2022-11-05,16,353
2022-11-05 17:00:00,2022-11-05,17,395
2022-11-05 18:00:00,2022-11-05,18,325
2022-11-05 19:00:00,2022-11-05,19,422
2022-11-05 20:00:00,2022-11-05,20,388
2022-11-05 21:00:00,2022-11-05,21,163
2022-11-07 05:00:00,2022-11-07,5,8
2022-11-07 06:00:00,2022-11-07,6,162
2022-11-07 07:00:00,2022-11-07,7,130
2022-11-07 08:00:00,2022-11-07,8,224
2022-11-07 09:00:00,2022-11-07,9,227
2022-11-07 10:00:00,2022-11-07,10,264
2022-11-07 11:00:00,2022-11-07,11,262
2022-11-07 12:00:00,2022-11-07,12,275
2022-11-07 13:00:00,2022-11-07,13,210
2022-11-07 14:00:00,2022-11-07,14,284
2022-11-07 15:00:00,2022-11-07,15,286
2022-11-07 16:00:00,2022-11-07,16,391
2022-11-07 17:00:00,2022-11-07,17,363
2022-11-07 18:00:00,2022-11-07,18,370
2022-11-07 19:00:00,2022-11-07,19,355
2022-11-07 20:00:00,2022-11-07,20,340
2022-11-07 21:00:00,2022-11-07,21,248
2022-11-07 22:00:00,2022-11-07,22,111
2022-11-07 23:00:00,2022-11-07,23,24
2022-11-08 05:00:00,2022-11-08,5,1
2022-11-08 06:00:00,2022-11-08,6,192
2022-11-08 07:00:00,2022-11-08,7,118
2022-11-08 08:00:00,2022-11-08,8,206
2022-11-08 09:00:00,2022-11-08,9,238
2022-11-08 10:00:00,2022-11-08,10,239
2022-11-08 11:00:00,2022-11-08,11,320
2022-11-08 12:00:00,2022-11-08,12,229
2022-11-08 13:00:00,2022-11-08,13,198
2022-11-08 14:00:00,2022-11-08,14,270
2022-11-08 15:00:00,2022-11-08,15,277
2022-11-08 16:00:00,2022-11-08,16,363
2022-11-08 17:00:00,2022-11-08,17,401
2022-11-08 18:00:00,2022-11-08,18,361
2022-11-08 19:00:00,2022-11-08,19,316
2022-11-08 20:00:00,2022-11-08,20,288
2022-11-08 21:00:00,2022-11-08,21,151
2022-11-08 22:00:00,2022-11-08,22,103
2022-11-08 23:00:00,2022-11-08,23,12
2022-11-09 06:00:00,2022-11-09,6,78
2022-11-09 07:00:00,2022-11-09,7,144
2022-11-09 08:00:00,2022-11-09,8,204
2022-11-09 09:00:00,2022-11-09,9,230
2022-11-09 10:00:00,2022-11-09,10,268
2022-11-09 11:00:00,2022-11-09,11,249
2022-11-09 12:00:00,2022-11-09,12,305
2022-11-09 13:00:00,2022-11-09,13,249
2022-11-09 14:00:00,2022-11-09,14,263
2022-11-09 15:00:00,2022-11-09,15,237
2022-11-09 16:00:00,2022-11-09,16,364
2022-11-09 17:00:00,2022-11-09,17,371
2022-11-09 18:00:00,2022-11-09,18,351
2022-11-09 19:00:00,2022-11-09,19,362
2022-11-09 20:00:00,2022-11-09,20,312
2022-11-09 21:00:00,2022-11-09,21,295
2022-11-09 22:00:00,2022-11-09,22,108
2022-11-09 23:00:00,2022-11-09,23,16
2022-11-10 05:00:00,2022-11-10,5,9
2022-11-10 06:00:00,2022-11-10,6,138
2022-11-10 07:00:00,2022-11-10,7,122
2022-11-10 08:00:00,2022-11-10,8,193
2022-11-10 09:00:00,2022-11-10,9,263
2022-11-10 10:00:00,2022-11-10,10,270
2022-11-10 11:00:00,2022-11-10,11,313
2022-11-10 12:00:00,2022-11-10,12,243
2022-11-10 13:00:00,2022-11-10,13,252
2022-11-10 14:00:00,2022-11-10,14,278
2022-11-10 15:00:00,2022-11-10,15,281
2022-11-10 16:00:00,2022-11-10,16,349
2022-11-10 17:00:00,2022-11-10,17,349
2022-11-10 18:00:00,2022-11-10,18,312
2022-11-10 19:00:00,2022-11-10,19,273
2022-11-10 20:00:00,2022-11-10,20,203
2022-11-10 21:00:00,2022-11-10,21,209
2022-11-10 22:00:00,2022-11-10,22,121
2022-11-10 23:00:00,2022-11-10,23,17
2022-11-11 06:00:00,2022-11-11,6,65
2022-11-11 07:00:00,2022-11-11,7,48
2022-11-11 08:00:00,2022-11-11,8,95
2022-11-11 09:00:00,2022-11-11,9,113
2022-11-11 10:00:00,2022-11-11,10,228
2022-11-11 11:00:00,2022-11-11,11,238
2022-11-11 12:00:00,2022-11-11,12,259
2022-11-11 13:00:00,2022-11-11,13,208
2022-11-11 14:00:00,2022-11-11,14,218
2022-11-11 15:00:00,2022-11-11,15,216
2022-11-11 16:00:00,2022-11-11,16,257
2022-11-11 17:00:00,2022-11-11,17,223
2022-11-11 18:00:00,2022-11-11,18,152
2022-11-11 19:00:00,2022-11-11,19,113
2022-11-11 20:00:00,2022-11-11,20,98
2022-11-11 21:00:00,2022-11-11,21,87
